utterance_id,group_id,group_size,distance_z_score,intra_group_distance
7635_105409_000078_000000,set_6e9ed824a516,11,-0.2703731060028076,0.0675562
7635_105409_000080_000000,set_6e9ed824a516,11,0.0,0.079636514
7635_105409_000081_000000,set_710daf33b545,6,1.071357250213623,0.105660856
7635_105409_000084_000000,set_8bc79c7e5aa9,1,0.0,
7635_105409_000085_000000,set_626c27b623bb,5,-0.32174474000930786,0.1264295
7635_105409_000088_000000,set_97071f034d61,1,0.0,
7635_105409_000090_000000,set_626c27b623bb,5,1.492039680480957,0.2518015
7635_105409_000096_000000,set_5b91d05088d8,4,0.0,
7635_105409_000097_000000,set_8aba68f53c10,1,0.0,
7635_105409_000099_000003,set_2d288da02535,1,0.0,
7635_105409_000101_000001,set_9abed75fd439,6,-0.5155090689659119,0.22720474
7635_105409_000105_000000,set_f470f96719c7,3,0.0,
7635_105409_000107_000001,set_5b91d05088d8,4,0.0,
7635_105409_000109_000000,set_6e9ed824a516,11,-0.8938331007957458,0.039699912
7635_105409_000110_000000,set_710daf33b545,6,-1.459707498550415,0.0455786
7635_105409_000112_000001,set_5b91d05088d8,4,0.0,
7635_105409_000113_000000,set_8c66fd1ab344,4,0.0,
7635_105409_000116_000001,set_9abed75fd439,6,0.6717684268951416,0.28644276
7635_105409_000118_000000,set_6e9ed824a516,11,-0.40670689940452576,0.061464787
7635_105661_000003_000000,set_6e9ed824a516,11,4.877241134643555,0.2975524
7635_105661_000009_000003,set_8c66fd1ab344,4,0.0,
7635_105661_000011_000001,set_6e9ed824a516,11,-0.03732481226325035,0.077968836
7780_274562_000002_000001,set_930f04da1d2b,17,2.061551809310913,0.15357196
7780_274562_000002_000002,set_15a66d1fee08,9,5.183069229125977,0.16138458
7780_274562_000002_000004,set_6b62afdc1b23,3,0.0,
7780_274562_000002_000006,set_930f04da1d2b,17,-0.3721056878566742,0.07287753
7780_274562_000003_000002,set_15a66d1fee08,9,2.7689056396484375,0.114314914
7780_274562_000003_000003,set_fe0c211090ce,11,1.0325300693511963,0.102648735
7780_274562_000003_000004,set_eeb912e3ac04,3,0.0,
7780_274562_000003_000005,set_fe0c211090ce,11,-0.049798570573329926,0.08568734
7780_274562_000003_000006,set_930f04da1d2b,17,3.392190933227539,0.19769287
7780_274562_000004_000000,set_b584854d01a1,2,0.0,
7780_274562_000004_000001,set_243da692f843,2,0.0,
7780_274562_000004_000002,set_243da692f843,2,0.0,
7780_274562_000004_000003,set_d32c252998f2,1,0.0,
7780_274562_000004_000004,set_930f04da1d2b,17,1.3921085596084595,0.13137478
7780_274562_000004_000006,set_bae56b800942,14,0.3059580624103546,0.09451842
7780_274562_000004_000007,set_930f04da1d2b,17,0.01144359726458788,0.08559513
7780_274562_000004_000009,set_bae56b800942,14,-0.734952986240387,0.051367998
7780_274562_000004_000010,set_fe0c211090ce,11,0.0,0.08646774
7780_274562_000005_000000,set_930f04da1d2b,17,0.05470672994852066,0.087029636
7780_274562_000005_000001,set_930f04da1d2b,17,-0.01291404478251934,0.08478749
7780_274562_000005_000002,set_930f04da1d2b,17,-0.02623974345624447,0.08434564
7780_274562_000005_000004,set_bae56b800942,14,0.7172733545303345,0.111569285
7780_274562_000005_000005,set_bae56b800942,14,0.3558221459388733,0.09658551
7780_274562_000005_000006,set_fe0c211090ce,11,0.6744999885559082,0.09703797
7780_274562_000005_000007,set_05592f9fcef8,3,0.0,
7780_274562_000005_000008,set_6b62afdc1b23,3,0.0,
7780_274562_000006_000000,set_b584854d01a1,2,0.0,
7780_274562_000006_000001,set_78adc9c72ed1,2,0.0,
7780_274562_000006_000002,set_bae56b800942,14,1.0299460887908936,0.12453097
7780_274562_000006_000003,set_bae56b800942,14,0.8350693583488464,0.116452456
7780_274562_000006_000004,set_78adc9c72ed1,2,0.0,
7780_274562_000006_000006,set_bae56b800942,14,0.04887627810239792,0.08386123
7780_274562_000007_000000,set_930f04da1d2b,17,0.0,0.08521569
7780_274562_000007_000001,set_e87b5d29d580,1,0.0,
7780_274562_000007_000003,set_930f04da1d2b,17,-0.44025856256484985,0.070617735
7780_274562_000008_000000,set_bae56b800942,14,0.6317265629768372,0.10802299
7780_274562_000008_000001,set_930f04da1d2b,17,-0.7301756143569946,0.061004758
7780_274562_000008_000002,set_05592f9fcef8,3,0.0,
7780_274562_000008_000003,set_eeb912e3ac04,3,0.0,
7780_274562_000008_000004,set_930f04da1d2b,17,-0.6835563778877258,0.062550545
7780_274562_000008_000006,set_6b62afdc1b23,3,0.0,
7780_274562_000008_000007,set_56a9ae5d0bb7,2,0.0,
7780_274562_000008_000010,set_15a66d1fee08,9,-0.6744999885559082,0.04717779
7780_274562_000008_000011,set_15a66d1fee08,9,0.0,0.060328722
7780_274562_000008_000013,set_fe0c211090ce,11,3.553384304046631,0.14215356
7780_274562_000008_000015,set_15a66d1fee08,9,0.1387421190738678,0.06303382
7780_274562_000008_000017,set_930f04da1d2b,17,0.8325676321983337,0.1128217
7780_274562_000008_000018,set_bae56b800942,14,-0.235780268907547,0.07206094
7780_274562_000008_000020,set_fe0c211090ce,11,-1.5634119510650635,0.061967194
7780_274562_000008_000021,set_930f04da1d2b,17,-0.6744999885559082,0.06285083
7780_274562_000009_000001,set_930f04da1d2b,17,-1.2251373529434204,0.044592977
7780_274562_000010_000000,set_15a66d1fee08,9,-0.09141866117715836,0.058546305
7780_274562_000011_000000,set_fe0c211090ce,11,0.27269214391708374,0.09074116
7780_274562_000011_000001,set_bae56b800942,14,-0.99212247133255,0.04070717
7780_274562_000011_000002,set_15a66d1fee08,9,-0.7568391561508179,0.0455724
7780_274562_000011_000003,set_05592f9fcef8,3,0.0,
7780_274562_000011_000005,set_bae56b800942,14,-1.0598386526107788,0.03790003
7780_274562_000011_000007,set_eeb912e3ac04,3,0.0,
7780_274562_000011_000008,set_fe0c211090ce,11,-0.27362778782844543,0.082179666
7780_274562_000011_000009,set_930f04da1d2b,17,0.8904219269752502,0.114740014
7780_274562_000012_000000,set_bae56b800942,14,-0.8414561748504639,0.046952963
7780_274562_000012_000001,set_930f04da1d2b,17,0.3503222167491913,0.09683156
7780_274562_000012_000003,set_15a66d1fee08,9,-1.5619769096374512,0.029874384
7780_274562_000012_000004,set_15a66d1fee08,9,0.45399343967437744,0.06918037
7780_274562_000012_000005,set_fe0c211090ce,11,-2.733337879180908,0.043633044
7780_274562_000012_000006,set_56a9ae5d0bb7,2,0.0,
7780_274562_000012_000007,set_fe0c211090ce,11,0.1336684376001358,0.08856249
7780_274562_000012_000010,set_fe0c211090ce,11,-2.4712305068969727,0.04774058
7780_274562_000013_000001,set_bae56b800942,14,-0.04887627810239792,0.07980895
7780_274562_000013_000002,set_1eb6e0b0cdf6,1,0.0,
7780_274562_000013_000005,set_bae56b800942,14,-0.17722594738006592,0.07448828
7794_295947_000005_000000,set_2730d6a3f7b4,31,0.4136280119419098,0.06996244
7794_295947_000006_000000,set_2730d6a3f7b4,31,0.05482901260256767,0.058867455
7794_295947_000006_000001,set_db29f7f3ce34,20,1.9264308214187622,0.16578901
7794_295947_000007_000000,set_6ccaf2ae029d,9,0.0,0.044580817
7794_295947_000012_000000,set_db29f7f3ce34,20,1.3465323448181152,0.1410318
7794_295947_000012_000001,set_ca7b0fdf0879,6,1.2945449352264404,0.11343348
7794_295947_000014_000000,set_1cb122bac1f2,13,1.2289739847183228,0.05740732
7794_295947_000014_000001,set_2730d6a3f7b4,31,2.3774588108062744,0.13068914
7794_295947_000015_000000,set_fb90bcaa5b21,2,0.0,
7794_295947_000015_000001,set_fb90bcaa5b21,2,0.0,
7794_295947_000015_000003,set_db29f7f3ce34,20,0.21992984414100647,0.09293455
7794_295947_000015_000005,set_2730d6a3f7b4,31,-0.6744999885559082,0.036314726
7794_295947_000015_000006,set_db29f7f3ce34,20,0.32850104570388794,0.097569704
7794_295947_000017_000002,set_2730d6a3f7b4,31,-0.8036705851554871,0.03232044
7794_295947_000017_000003,set_2730d6a3f7b4,31,-0.5941599011421204,0.038799047
7794_295947_000018_000000,set_d2743576f2f4,2,0.0,
7794_295947_000020_000000,set_2730d6a3f7b4,31,16.813365936279297,0.57708454
7794_295947_000020_000001,set_db29f7f3ce34,20,-0.03651687130331993,0.08198625
7794_295947_000020_000002,set_db29f7f3ce34,20,-0.932900607585907,0.043717563
7794_295947_000021_000001,set_db29f7f3ce34,20,-0.9584290981292725,0.042627692
7794_295947_000021_000002,set_9220ab7918ec,5,-0.6621003150939941,0.038889945
7794_295947_000021_000003,set_6ccaf2ae029d,9,-0.43399831652641296,0.040254116
7794_295947_000021_000004,set_79abdb709610,17,3.8940889835357666,0.10915482
7794_295947_000021_000005,set_aa5a99b32d6e,6,0.3567546606063843,0.052567422
7794_295947_000021_000007,set_79abdb709610,17,-0.8161420822143555,0.027487516
7794_295947_000022_000000,set_2730d6a3f7b4,31,-1.0428826808929443,0.024923384
7794_295947_000023_000001,set_6ccaf2ae029d,9,-1.860172152519226,0.026036024
7794_295947_000024_000000,set_79abdb709610,17,0.6695117950439453,0.0532462
7794_295947_000026_000000,set_ca7b0fdf0879,6,0.1586267501115799,0.08771253
7794_295947_000027_000000,set_6ccaf2ae029d,9,3.0711703300476074,0.07519853
7794_295947_000028_000000,set_db29f7f3ce34,20,0.04711919650435448,0.085556865
7794_295947_000029_000000,set_6ccaf2ae029d,9,-1.3301788568496704,0.031319737
7794_295947_000030_000000,set_2730d6a3f7b4,31,-0.2514674961566925,0.04939598
7794_295947_000030_000001,set_2730d6a3f7b4,31,-0.41990602016448975,0.044187427
7794_295947_000031_000001,set_2730d6a3f7b4,31,0.5089354515075684,0.07290959
7794_295947_000032_000000,set_aa5a99b32d6e,6,0.9922453761100769,0.059483886
7794_295947_000032_000001,set_2730d6a3f7b4,31,-1.0630371570587158,0.024300158
7794_295947_000034_000000,set_ca7b0fdf0879,6,-1.0435024499893188,0.060492337
7794_295947_000034_000001,set_ca7b0fdf0879,6,0.5921923518180847,0.09752989
7794_295947_000035_000000,set_db29f7f3ce34,20,2.8881261348724365,0.206846
7794_295947_000037_000001,set_db29f7f3ce34,20,-0.01863783784210682,0.082749546
7794_295947_000037_000002,set_79abdb709610,17,3.1277942657470703,0.09586859
7794_295947_000037_000003,set_2730d6a3f7b4,31,0.3300226628780365,0.06737715
7794_295947_000037_000004,set_1cb122bac1f2,13,0.06040898337960243,0.039905846
7794_295947_000038_000000,set_79abdb709610,17,-0.6369597911834717,0.03059423
7794_295947_000040_000000,set_9220ab7918ec,5,1.7639329433441162,0.04886079
7794_295947_000040_000001,set_aa5a99b32d6e,6,-0.04639987275004387,0.048179626
7794_295947_000040_000002,set_79abdb709610,17,-0.33347535133361816,0.035856128
7794_295947_000040_000004,set_1cb122bac1f2,13,2.049957513809204,0.0697031
7794_295947_000044_000001,set_6ccaf2ae029d,9,0.6744999885559082,0.051305175
7794_295947_000045_000000,set_6ccaf2ae029d,9,-0.18298597633838654,0.042756557
7794_295948_000002_000000,set_1cb122bac1f2,13,0.536115288734436,0.04703045
7794_295948_000002_000001,set_1cb122bac1f2,13,-0.5431356430053711,0.030866623
7794_295948_000003_000001,set_db29f7f3ce34,20,0.01863783784210682,0.08434093
7794_295948_000003_000003,set_1cb122bac1f2,13,-0.7219349145889282,0.028188765
7794_295948_000005_000001,set_9220ab7918ec,5,-0.6744999885559082,0.038838983
7794_295948_000006_000000,set_79abdb709610,17,2.00905442237854,0.07647157
7794_295948_000007_000000,set_db29f7f3ce34,20,-0.6591360569000244,0.0554052
7794_295948_000008_000000,set_2730d6a3f7b4,31,-0.6901054382324219,0.035832167
7794_295948_000009_000000,set_db29f7f3ce34,20,-0.8927586078643799,0.045431316
7794_295948_000009_000001,set_2730d6a3f7b4,31,-0.6873605251312256,0.035917044
7794_295948_000009_000003,set_1cb122bac1f2,13,-0.5849789977073669,0.03023994
7794_295948_000009_000004,set_2730d6a3f7b4,31,0.41560181975364685,0.07002348
7794_295948_000009_000005,set_2730d6a3f7b4,31,2.2042458057403564,0.12533295
7794_295948_000009_000006,set_2730d6a3f7b4,31,1.2188193798065186,0.09486103
7794_295948_000010_000004,set_2730d6a3f7b4,31,0.9714922904968262,0.08721304
7794_295948_000010_000007,set_db29f7f3ce34,20,-0.613882839679718,0.057337165
7794_295948_000010_000008,set_1cb122bac1f2,13,-0.7793431878089905,0.027328968
7794_295948_000010_000010,set_1cb122bac1f2,13,-1.1117656230926514,0.022350311
7794_295948_000012_000000,set_2730d6a3f7b4,31,0.26157939434051514,0.06526071
7794_295948_000017_000000,set_9220ab7918ec,5,6.645352840423584,0.068923116
7794_295955_000002_000001,set_9220ab7918ec,5,0.0,0.041611135
7794_295955_000002_000002,set_aa5a99b32d6e,6,0.04639987275004387,0.049189627
7794_295955_000002_000003,set_2730d6a3f7b4,31,0.971954882144928,0.087227345
7794_295955_000002_000004,set_aa5a99b32d6e,6,-1.7943977117538452,0.029155016
7794_295955_000002_000007,set_aa5a99b32d6e,6,-1.8499242067337036,0.028550684
7794_295955_000002_000008,set_79abdb709610,17,0.0,0.041638017
7794_295955_000002_000009,set_80e27cb54c74,4,0.0,
7794_295955_000002_000010,set_2730d6a3f7b4,31,2.0980420112609863,0.122048855
7794_295955_000002_000011,set_1cb122bac1f2,13,1.4073673486709595,0.060079098
7794_295955_000002_000012,set_79abdb709610,17,0.38003620505332947,0.04822719
7794_295955_000002_000013,set_b675c4ed63f3,3,0.0,
7794_295955_000002_000014,set_d2743576f2f4,2,0.0,
7794_295955_000002_000015,set_79abdb709610,17,-0.045392028987407684,0.040850997
7794_295955_000002_000016,set_b675c4ed63f3,3,0.0,
7794_295955_000002_000017,set_79abdb709610,17,-1.2591922283172607,0.019805789
7794_295955_000002_000018,set_2730d6a3f7b4,31,-0.2939775586128235,0.048081458
7794_295955_000002_000019,set_db29f7f3ce34,20,4.013280868530273,0.25488144
7794_295955_000002_000020,set_80e27cb54c74,4,0.0,
7794_295955_000002_000021,set_db29f7f3ce34,20,1.3586647510528564,0.14154977
7794_295955_000002_000023,set_6ccaf2ae029d,9,0.23740467429161072,0.0469476
7794_295955_000002_000025,set_1cb122bac1f2,13,0.6744999885559082,0.04910302
7794_295955_000002_000027,set_2730d6a3f7b4,31,0.22982309758663177,0.06427872
7794_295955_000002_000028,set_80e27cb54c74,4,0.0,
7794_295955_000002_000029,set_ca7b0fdf0879,6,-0.1586267501115799,0.080528855
7794_295955_000002_000030,set_ca7b0fdf0879,6,-0.7568076848983765,0.06698406
7794_295955_000002_000031,set_b675c4ed63f3,3,0.0,
7794_295955_000002_000036,set_79abdb709610,17,-0.6152572631835938,0.030970514
7794_295955_000002_000037,set_6ccaf2ae029d,9,1.557634949684143,0.060109496
7794_295955_000002_000038,set_2730d6a3f7b4,31,-0.6515390872955322,0.037024736
7794_295955_000002_000041,set_79abdb709610,17,-0.6744999885559082,0.029943347
7794_295955_000002_000045,set_1cb122bac1f2,13,-0.26488178968429565,0.035034
7794_295955_000002_000047,set_2730d6a3f7b4,31,0.0,0.057172
7794_295955_000003_000000,set_db29f7f3ce34,20,-0.9132274985313416,0.044557452
7794_295955_000003_000001,set_db29f7f3ce34,20,0.6346449255943298,0.11063969
7794_295955_000003_000002,set_80e27cb54c74,4,0.0,
7794_295955_000003_000004,set_79abdb709610,17,-0.8076886534690857,0.027634084
7794_295955_000003_000006,set_db29f7f3ce34,20,-0.6898638606071472,0.05409336
7794_295955_000003_000007,set_db29f7f3ce34,20,-0.5148598551750183,0.061564684
7794_295955_000003_000008,set_79abdb709610,17,3.386711597442627,0.10035777
7794_295955_000003_000009,set_1cb122bac1f2,13,0.0,0.039001107
7794_295955_000003_000010,set_79abdb709610,17,2.2203762531280518,0.080135524
7794_295955_000003_000013,set_2730d6a3f7b4,31,-0.9923328757286072,0.026486516
7794_295955_000004_000001,set_2730d6a3f7b4,31,-0.24691270291805267,0.049536824
7794_295955_000004_000002,set_2730d6a3f7b4,31,-1.0171480178833008,0.025719166
7794_295955_000004_000007,set_79abdb709610,17,0.028045151382684708,0.04212427
7794_295955_000004_000008,set_2730d6a3f7b4,31,1.8476307392120361,0.114305496
7794_295955_000004_000009,set_2730d6a3f7b4,31,-0.3630087375640869,0.045946836
7800_283478_000001_000000,set_a1e47d3571cf,4,0.0,
7800_283478_000002_000000,set_170b3e84954f,10,-0.6097059845924377,0.17776483
7800_283478_000003_000001,set_62b97dcfb64f,60,-0.7469287514686584,0.061226547
7800_283478_000005_000001,set_c4fe3b49a969,8,-0.4826614260673523,0.13855422
7800_283478_000006_000000,set_2380ca9bae25,6,0.681419849395752,0.18776202
7800_283478_000006_000001,set_6519449982cf,7,-0.6744999885559082,0.069129765
7800_283478_000006_000002,set_832d56197537,9,1.8986542224884033,0.21004409
7800_283478_000007_000001,set_cd9b3a186980,6,0.8822558522224426,0.1000427
7800_283478_000007_000002,set_9ec020319952,4,0.0,
7800_283478_000008_000000,set_5f943528806d,9,-0.9510545134544373,0.07543832
7800_283478_000010_000000,set_9ec020319952,4,0.0,
7800_283478_000011_000000,set_657ce70ff821,23,-0.3573833405971527,0.08068067
7800_283478_000011_000001,set_123e21932514,24,0.2776761054992676,0.14507544
7800_283478_000012_000000,set_669cbb8c5b61,4,0.0,
7800_283478_000012_000001,set_62b97dcfb64f,60,0.005646366626024246,0.09438646
7800_283478_000013_000000,set_123e21932514,24,-0.8121374249458313,0.08354688
7800_283478_000013_000002,set_62b97dcfb64f,60,0.41133520007133484,0.11226189
7800_283478_000014_000000,set_832d56197537,9,-0.14732125401496887,0.12626278
7800_283478_000015_000001,set_62b97dcfb64f,60,6.639620780944824,0.38669217
7800_283478_000016_000000,set_4bd805f9be59,4,0.0,
7800_283478_000017_000001,set_c4fe3b49a969,8,-0.6616501808166504,0.13019359
7800_283478_000017_000003,set_123e21932514,24,1.1018842458724976,0.19160849
7800_283478_000017_000004,set_c4fe3b49a969,8,0.39940693974494934,0.17975593
7800_283478_000018_000000,set_62b97dcfb64f,60,-0.2605471909046173,0.08265746
7800_283478_000018_000001,set_123e21932514,24,0.21903204917907715,0.14176452
7800_283478_000018_000002,set_6519449982cf,7,3.18643856048584,0.19030023
7800_283478_000019_000000,set_657ce70ff821,23,-1.2545735836029053,0.048797846
7800_283478_000020_000001,set_5f943528806d,9,-0.04112352058291435,0.118673146
7800_283478_000020_000002,set_123e21932514,24,0.1014166846871376,0.1351242
7800_283478_000020_000003,set_a1e47d3571cf,4,0.0,
7800_283478_000021_000000,set_92b87ee4814a,7,-0.6744999885559082,0.045426607
7800_283478_000022_000000,set_92b87ee4814a,7,-0.6902729868888855,0.044799805
7800_283478_000023_000000,set_62b97dcfb64f,60,7.818423748016357,0.4386325
7800_283478_000023_000001,set_62b97dcfb64f,60,-0.9860619902610779,0.050689876
7800_283478_000025_000000,set_657ce70ff821,23,0.0,0.09338075
7800_283478_000025_000002,set_123e21932514,24,0.12173116207122803,0.13627112
7800_283478_000026_000000,set_2380ca9bae25,6,-0.6969118714332581,0.08697748
7800_283478_000026_000001,set_657ce70ff821,23,-0.5575929284095764,0.07356596
7800_283478_000027_000001,set_123e21932514,24,-0.3102930784225464,0.111879945
7800_283478_000027_000002,set_64639df21ee0,33,1.2358742952346802,0.15897131
7800_283478_000028_000000,set_64639df21ee0,33,2.2208197116851807,0.20563793
7800_283478_000028_000001,set_123e21932514,24,-0.4040498733520508,0.106586635
7800_283478_000028_000002,set_9ec020319952,4,0.0,
7800_283478_000029_000000,set_64639df21ee0,33,-0.03663969412446022,0.09867972
7800_283478_000029_000001,set_92b87ee4814a,7,0.7830448746681213,0.10334802
7800_283478_000029_000002,set_62b97dcfb64f,60,1.0642495155334473,0.14103055
7800_283478_000030_000000,set_cd9b3a186980,6,2.5623416900634766,0.1317743
